Wall time,Step,Value
1537997335.2591705,1139,0.3599942922592163
1537997335.334444,1141,0.40303072333335876
1537997335.3716912,1142,0.506181538105011
1537997335.4483528,1144,0.36053985357284546
1537997335.5216806,1146,0.37837278842926025
1537997335.634043,1149,0.38813281059265137
1537997335.6731076,1150,0.3573971390724182
1537997335.7123067,1151,0.3707064986228943
1537997335.7498684,1152,0.4429579973220825
1537997335.7882247,1153,0.3444863557815552
1537997335.8255832,1154,0.3926156163215637
1537997335.8649642,1155,0.28554120659828186
1537997335.9051235,1156,0.3740243911743164
1537997335.9413352,1157,0.4340505003929138
1537997335.979965,1158,0.3718785047531128
1537997336.0172224,1159,0.3613177537918091
1537997336.056697,1160,0.3537046015262604
1537997336.0931191,1161,0.3496588468551636
1537997336.1323073,1162,0.3974420428276062
1537997336.2087293,1164,0.37862879037857056
1537997336.249095,1165,0.3318288028240204
1537997336.2873194,1166,0.406538724899292
1537997336.326164,1167,0.3659598231315613
1537997336.704487,1177,0.2964218556880951
1537997336.8164446,1180,0.4834330677986145
1537997336.853988,1181,0.3615841269493103
1537997336.8922677,1182,0.4233301877975464
1537997336.9322126,1183,0.3135680556297302
1537997337.0077457,1185,0.41977450251579285
1537997337.0485637,1186,0.3842637538909912
1537997337.086407,1187,0.44262272119522095
1537997337.1601582,1189,0.4531060755252838
1537997337.2363544,1191,0.36270299553871155
1537997337.2743955,1192,0.34708893299102783
1537997337.3118255,1193,0.37210527062416077
1537997337.3482122,1194,0.351178914308548
1537997337.3848908,1195,0.43211960792541504
1537997337.4251738,1196,0.3322162926197052
1537997337.4613159,1197,0.40248432755470276
1537997337.4990792,1198,0.457278847694397
1537997337.540321,1199,0.41594600677490234
1537997337.769927,1201,0.4015219211578369
1537997337.846335,1203,0.43195846676826477
1537997337.8844922,1204,0.32495200634002686
1537997337.9594047,1206,0.3863355219364166
1537997338.0334215,1208,0.3433212339878082
1537997338.1098497,1210,0.36390143632888794
1537997338.146629,1211,0.32598304748535156
1537997338.1851,1212,0.34128332138061523
1537997338.2230911,1213,0.31412559747695923
1537997338.2612202,1214,0.356772243976593
1537997338.2981653,1215,0.3527901768684387
1537997338.4488485,1219,0.349983274936676
1537997338.5269725,1221,0.38231223821640015
1537997338.6432018,1224,0.3688019812107086
1537997338.684019,1225,0.31580179929733276
1537997338.7558155,1227,0.32457977533340454
1537997338.7935946,1228,0.3495618402957916
1537997338.833029,1229,0.3614037036895752
1537997338.9518647,1232,0.3482618033885956
1537997338.9899387,1233,0.33264800906181335
1537997339.0291328,1234,0.3819044232368469
1537997339.0686357,1235,0.44830578565597534
1537997339.1081016,1236,0.4193961024284363
1537997339.146416,1237,0.3946123719215393
1537997339.1838994,1238,0.3252745270729065
1537997339.2227628,1239,0.3674412667751312
1537997339.335498,1242,0.3539714813232422
1537997339.3740103,1243,0.3652219772338867
1537997339.411283,1244,0.3478732407093048
1537997339.4906383,1246,0.3315500020980835
1537997339.530078,1247,0.4888337552547455
1537997339.6072545,1249,0.34662777185440063
1537997339.6438775,1250,0.3273250162601471
1537997339.756474,1253,0.34387660026550293
1537997339.7942421,1254,0.3674994707107544
1537997339.8323202,1255,0.3066987693309784
1537997339.8711538,1256,0.3481990694999695
1537997339.909875,1257,0.3417178988456726
1537997339.9478424,1258,0.3069092631340027
1537997339.9856837,1259,0.37921780347824097
1537997340.0631616,1261,0.31692448258399963
1537997340.1025465,1262,0.4153915047645569
1537997340.1396515,1263,0.3999687433242798
1537997340.1773174,1264,0.337760329246521
1537997340.21492,1265,0.3626355528831482
1537997340.2521632,1266,0.3681512475013733
1537997340.3290787,1268,0.3550325930118561
1537997340.4432485,1271,0.38752296566963196
1537997340.4828727,1272,0.3772021234035492
1537997340.5583944,1274,0.3432631492614746
1537997340.7122438,1278,0.28049224615097046
1537997340.7510645,1279,0.34268441796302795
1537997340.8270018,1281,0.36009836196899414
1537997340.86542,1282,0.3026893138885498
1537997340.977667,1285,0.31452488899230957
1537997341.0585296,1287,0.32843881845474243
1537997341.0957706,1288,0.3235830068588257
1537997341.1330688,1289,0.4128367304801941
1537997341.2082145,1291,0.2720315158367157
1537997341.2454414,1292,0.3216707408428192
1537997341.284048,1293,0.34374067187309265
1537997341.324602,1294,0.3794112801551819
1537997341.4003828,1296,0.3587358891963959
1537997341.4411216,1297,0.2957768142223358
1537997341.476597,1298,0.39145728945732117
1537997341.5160453,1299,0.3627762198448181
1537997341.555483,1300,0.318805068731308
1537997341.6305165,1302,0.3461145758628845
1537997341.6669893,1303,0.3291369080543518
1537997341.7061431,1304,0.31632018089294434
1537997341.779123,1306,0.3718690872192383
1537997341.8179307,1307,0.34654882550239563
1537997341.9332416,1310,0.34672048687934875
1537997342.0080206,1312,0.33388015627861023
1537997342.0453274,1313,0.38107794523239136
1537997342.1220105,1315,0.33185815811157227
1537997342.159487,1316,0.31708410382270813
1537997342.1979053,1317,0.32178163528442383
1537997342.236051,1318,0.3686191737651825
1537997342.2741036,1319,0.32200342416763306
1537997342.3119986,1320,0.3233892023563385
1537997342.3497868,1321,0.32809701561927795
1537997342.4624047,1324,0.3394927680492401
1537997342.4991937,1325,0.291326642036438
1537997342.5387852,1326,0.31789618730545044
1537997342.5766368,1327,0.29630446434020996
1537997342.6128492,1328,0.3831472098827362
1537997342.6530452,1329,0.37697577476501465
1537997342.6927025,1330,0.34210580587387085
1537997342.77007,1332,0.31324493885040283
1537997342.8074586,1333,0.3283575773239136
1537997342.84457,1334,0.3111933469772339
1537997342.881044,1335,0.3125576972961426
1537997342.9165814,1336,0.3135260343551636
1537997342.9541576,1337,0.2978760004043579
1537997343.069844,1340,0.3506026864051819
1537997343.1831715,1343,0.4511752724647522
1537997343.2610626,1345,0.2765430808067322
1537997343.334773,1347,0.24151496589183807
1537997343.369857,1348,0.3584601581096649
1537997343.407968,1349,0.34211671352386475
1537997343.449318,1350,0.3197539150714874
1537997343.4873838,1351,0.3418777585029602
1537997343.641119,1355,0.36973559856414795
1537997343.7943382,1359,0.37278297543525696
1537997343.871976,1361,0.35104742646217346
1537997343.9113805,1362,0.3089744448661804
1537997343.9491963,1363,0.34675368666648865
1537997344.0234742,1365,0.3363263010978699
1537997344.0601835,1366,0.39567622542381287
1537997344.0971148,1367,0.3569730520248413
1537997344.2140157,1370,0.35654082894325256
1537997344.2517729,1371,0.3860306143760681
1537997344.3275175,1373,0.4221661388874054
1537997344.36527,1374,0.35839933156967163
1537997344.4018426,1375,0.37180233001708984
1537997344.4789014,1377,0.35679537057876587
1537997344.5165849,1378,0.3520548939704895
1537997344.5548537,1379,0.27627748250961304
1537997344.6291292,1381,0.32051363587379456
1537997344.6672165,1382,0.3387264013290405
1537997344.744494,1384,0.35322079062461853
1537997344.7819104,1385,0.3391609787940979
1537997344.8209348,1386,0.30126917362213135
1537997344.8594108,1387,0.36081671714782715
1537997344.8977334,1388,0.36730074882507324
1537997344.9355407,1389,0.2788950204849243
1537997345.0096755,1391,0.27830350399017334
1537997345.0500023,1392,0.2949906885623932
1537997345.1662648,1395,0.32890212535858154
1537997345.507238,1400,0.3025822043418884
1537997345.6634338,1404,0.32104387879371643
1537997345.9734628,1412,0.3540341258049011
1537997346.0089169,1413,0.2960634231567383
1537997346.0462341,1414,0.283952921628952
1537997346.0837164,1415,0.3348754644393921
1537997346.121833,1416,0.3757135272026062
1537997346.2354233,1419,0.31367605924606323
1537997346.2738204,1420,0.34058451652526855
1537997346.3497596,1422,0.2790110409259796
1537997346.3877432,1423,0.3471146821975708
1537997346.4650965,1425,0.366910457611084
1537997346.501785,1426,0.3462877571582794
1537997346.5423787,1427,0.35428252816200256
1537997346.579462,1428,0.30914297699928284
1537997346.6563566,1430,0.31189829111099243
1537997346.693587,1431,0.2980536222457886
1537997346.7303903,1432,0.2639123499393463
1537997346.770169,1433,0.2916533350944519
1537997346.809331,1434,0.37260496616363525
1537997346.8857162,1436,0.3135260343551636
1537997346.9230077,1437,0.3145858943462372
1537997346.9613078,1438,0.3793295621871948
1537997347.0407746,1440,0.3094855546951294
1537997347.1162226,1442,0.28192317485809326
1537997347.1542108,1443,0.275553435087204
1537997347.341671,1448,0.3012300133705139
1537997347.4172747,1450,0.3049679398536682
1537997347.5700414,1454,0.27315056324005127
1537997347.6075075,1455,0.36724305152893066
1537997347.6428568,1456,0.34202849864959717
1537997347.7881322,1460,0.3006310760974884
1537997347.8640687,1462,0.3165789246559143
1537997347.9754553,1465,0.28591686487197876
1537997348.0129764,1466,0.2612914741039276
1537997348.1257362,1469,0.36014285683631897
1537997348.163016,1470,0.27463409304618835
1537997348.272601,1473,0.37175413966178894
1537997348.3102744,1474,0.31894710659980774
1537997348.4229248,1477,0.3865591287612915
1537997348.4592342,1478,0.3920327126979828
1537997348.5000916,1479,0.3094131350517273
1537997348.5391822,1480,0.2827359735965729
1537997348.5771587,1481,0.27443262934684753
1537997348.6132176,1482,0.21573945879936218
1537997348.6512885,1483,0.29886871576309204
1537997348.7288818,1485,0.27738577127456665
1537997348.7660275,1486,0.26623156666755676
1537997348.806603,1487,0.2934446930885315
1537997348.8476477,1488,0.26107174158096313
1537997348.8844383,1489,0.32618874311447144
1537997348.923448,1490,0.2911710739135742
1537997348.9600055,1491,0.35495591163635254
1537997348.9989245,1492,0.30667951703071594
1537997349.0364103,1493,0.26267215609550476
1537997349.187653,1497,0.30794858932495117
1537997349.300831,1500,0.29224973917007446
1537997349.3357143,1501,0.3636986017227173
1537997349.3731134,1502,0.28575417399406433
1537997349.4100342,1503,0.2827884554862976
1537997349.4892213,1505,0.29497766494750977
1537997349.5275667,1506,0.2977801561355591
1537997349.565369,1507,0.28002220392227173
1537997349.6034837,1508,0.2719193994998932
1537997349.6403701,1509,0.33429911732673645
1537997349.6780026,1510,0.2495269477367401
1537997349.7144241,1511,0.3144460916519165
1537997349.7517526,1512,0.34612220525741577
1537997349.7887366,1513,0.24464209377765656
1537997349.9025896,1516,0.2840532660484314
1537997349.9797585,1518,0.27674105763435364
1537997350.0204544,1519,0.3337267339229584
1537997350.166962,1523,0.32245928049087524
1537997350.208222,1524,0.3375876545906067
1537997350.2474704,1525,0.33134132623672485
1537997350.3238277,1527,0.3536458909511566
1537997350.3597283,1528,0.2805919945240021
1537997350.4733536,1531,0.341217964887619
1537997350.587106,1534,0.3387705683708191
1537997350.6658728,1536,0.32690736651420593
1537997350.819448,1540,0.25143754482269287
1537997350.8588424,1541,0.22334608435630798
1537997350.8965297,1542,0.33527815341949463
1537997350.9353786,1543,0.26429125666618347
1537997351.0534976,1546,0.26769864559173584
1537997351.130241,1548,0.3704948425292969
1537997351.1670187,1549,0.279015451669693
1537997351.2048357,1550,0.3566848635673523
1537997351.2427306,1551,0.26158779859542847
1537997351.2803817,1552,0.292300820350647
1537997351.354136,1554,0.27437251806259155
1537997351.3926737,1555,0.26738154888153076
1537997351.5053484,1558,0.24531365931034088
1537997351.5473964,1559,0.23311471939086914
1537997351.5856984,1560,0.22856086492538452
1537997351.6232405,1561,0.28360891342163086
1537997351.662507,1562,0.2975292205810547
1537997351.6988292,1563,0.305223286151886
1537997351.8943589,1568,0.24827980995178223
1537997351.934059,1569,0.3392736315727234
1537997351.973143,1570,0.2576950490474701
1537997352.162755,1575,0.2975853979587555
1537997352.2409189,1577,0.2837282717227936
1537997352.2789803,1578,0.2355390042066574
1537997352.3179939,1579,0.30765557289123535
1537997352.3550806,1580,0.28419363498687744
1537997352.427904,1582,0.26598578691482544
1537997352.465699,1583,0.26914453506469727
1537997352.5032313,1584,0.3276607394218445
1537997352.543244,1585,0.35315102338790894
1537997352.5798368,1586,0.28253158926963806
1537997352.620637,1587,0.29648858308792114
1537997352.6570368,1588,0.23269478976726532
1537997352.7333682,1590,0.33050137758255005
1537997352.8102827,1592,0.30980780720710754
1537997352.8473508,1593,0.22466927766799927
1537997352.8854613,1594,0.36664843559265137
1537997352.9604764,1596,0.29319870471954346
1537997352.996886,1597,0.32257336378097534
1537997353.0748901,1599,0.2741923928260803
